,January,February,March,April,May,June,July,August,September,October,November,December,Latitude,Longitude
AU_62036,-2.0799999999999996,-1.6124999999999998,-0.14750000000000013,0.17130434782608694,-0.6333333333333333,0.8300000000000001,-0.32907268170426074,-0.17222222222222228,-1.0174242424242426,-0.00909090909090922,0.34523809523809545,-0.6249999999999998,-32.28,149.74
AU_82001,-0.4,0.5999999999999999,1.215384615384615,-0.4,1.1999999999999993,-2.0888888888888886,-0.09999999999999948,-0.99,-1.9166666666666667,-2.0,0.9052631578947362,0.6600000000000001,-36.37,146.71
AU_82009,-0.5307692307692307,-0.11666666666666714,1.5222222222222221,0.08000000000000114,0.585714285714286,-1.435294117647059,-0.9749999999999991,-1.328571428571428,-2.25,-1.0,-0.12941176470588253,1.6800000000000004,-36.61,146.54
AU_82015,-0.3866666666666667,0.3999999999999986,0.825,-0.15555555555555559,0.6210526315789476,-0.5866666666666664,0.05999999999999943,-0.05333333333333314,-1.018181818181818,-1.2363636363636366,0.3818181818181818,0.5,-36.31,146.52
AU_82029,-0.2,0.17930622009569383,1.0333333333333334,-0.14285714285714285,-0.42857142857142855,-0.7909090909090908,-0.6735294117647059,-0.5660818713450295,-0.8923076923076925,-0.7333333333333331,0.5363636363636363,0.23529411764705882,-36.46,146.43
AU_82032,-0.9405263157894738,0.5153846153846153,2.15,-0.32813852813852806,-0.8000000000000007,-1.2508928571428573,-1.692857142857143,-0.032499999999999606,-1.9638461538461536,-1.6875,1.8897727272727272,0.38809523809523827,-36.58,146.38
AU_83010,-0.625,0.09333333333333324,2.0,-0.22499999999999964,0.875,-3.2749999999999986,-0.8347826086956517,-2.416666666666666,-3.1384615384615393,-2.2285714285714286,0.38333333333333286,1.1428571428571428,-36.63,146.86
AU_83032,0.04444444444444429,0.4499999999999993,2.644444444444444,0.45454545454545453,0.84,-1.3555555555555574,2.4666666666666672,-2.0,-3.25,-1.8400000000000005,-0.3199999999999998,1.6421052631578947,-36.85,146.32
AU_83073,-0.4799999999999997,0.5,1.5,-0.17272727272727276,-2.337254901960785,-4.169444444444446,-5.511111111111114,-5.875,-6.148809523809524,-4.123333333333333,3.099999999999999,1.3285714285714287,-36.72,146.82
AU_81047,0.212878787878788,-0.07657894736842107,0.1875,-0.20000000000000018,0.1888888888888888,-0.1111111111111111,-0.4799999999999997,-0.9000000000000004,-0.04999999999999982,-0.45833333333333337,0.006363636363636332,-0.27999999999999997,-36.77,143.83
AU_81085,0.2222222222222222,0.2833333333333334,-0.05999999999999979,-0.057142857142857446,-0.18666666666666648,-0.1875,-0.7476190476190477,-0.03333333333333351,-0.7142857142857142,0.3250000000000002,-0.014285714285713473,-0.9538461538461538,-36.86,143.73
AU_88011,-0.7615384615384619,0.14285714285714288,0.8367647058823529,0.147142857142857,-0.9317460317460315,-1.9999999999999993,-0.03333333333333302,-0.7625,-1.9000000000000004,-1.3333333333333333,1.2483516483516484,1.0500000000000007,-37.22,143.96
AU_88013,-0.10000000000000142,0.2732692307692307,-0.27999999999999997,0.278968253968254,0.32142857142857145,-1.1555555555555554,-0.5090909090909093,-1.5,-0.5722222222222221,-1.3333333333333333,0.3166666666666667,-1.0625,-37.04,143.82
AU_88015,-0.39999999999999974,-0.08333333333333333,0.6666666666666665,-0.2842105263157896,0.36470588235294116,-0.8842105263157893,0.782608695652174,-0.6,-0.43333333333333357,-1.0666666666666675,-0.24615384615384583,-0.13999999999999985,-37.3,143.78
AU_88020,0.0636363636363639,0.20808080808080825,1.1360000000000001,0.11293706293706283,0.7,-1.0166666666666666,2.0125,-0.3200000000000017,-1.3499999999999996,-0.6000000000000085,-0.4000000000000001,0.19999999999999984,-37.34,144.16
AU_88021,0.353846153846154,-0.2800000000000001,2.0575,-0.375,1.0400000000000005,2.6285714285714286,2.965909090909091,-0.09999999999999984,1.6583333333333332,-0.4384615384615387,1.2333333333333336,0.2749999999999999,-37.2,144.01
AU_88083,-0.32058823529411806,0.22499999999999998,0.5833333333333334,-0.30555555555555564,0.2727272727272727,-1.0999999999999996,0.012237762237762188,-0.9777777777777774,-0.9714285714285715,-0.9222222222222227,0.13875,-0.023529411764705903,-37.27,143.52
AU_88054,-0.35397727272727275,0.15000000000000013,1.0685314685314684,-0.12272727272727268,0.8791666666666667,-0.09166666666666698,1.2719696969696968,0.03333333333333302,-0.9500000000000002,-0.5150000000000002,-0.27000000000000035,0.35555555555555546,-37.27,144.11
AU_88056,-0.4619047619047618,-0.6454545454545464,0.4805555555555555,-0.3384615384615385,-0.125,-1.0,-0.43076923076923096,-0.9388888888888891,-0.39230769230769297,-1.2180555555555554,-0.125,-0.003999999999999986,-37.17,143.7
AU_88066,-0.6483333333333332,0.23125,0.7807189542483661,0.13303571428571434,-0.4522727272727278,-0.6126984126984125,0.028124999999999734,-1.1166666666666667,-0.8604166666666668,-1.0342857142857143,0.5492307692307693,0.10666666666666648,-37.21,144.1
AU_87026,-0.7904761904761904,0.3633333333333332,0.6043478260869565,-0.6051948051948053,0.7307692307692307,-1.0,-0.6597222222222224,0.14749999999999985,-0.3500000000000014,-0.2736842105263152,1.9280193236714973,0.2833333333333332,-37.49,144.61
AU_87036,-1.3166666666666664,0.6941176470588236,0.5736842105263157,-0.5866666666666662,0.30909090909090897,-0.2944444444444435,1.031746031746032,-0.1717391304347824,-0.4187500000000002,-0.4473684210526316,-0.14520202020201992,0.21985507246376812,-37.42,144.56
AU_87061,-0.959230769230769,0.6333333333333352,-0.35142857142857187,-0.5991071428571428,-0.5231578947368423,-1.6500000000000004,-0.2545454545454543,-0.2666666666666669,-1.6666666666666667,-1.338095238095237,-0.050000000000000114,-0.17975708502024296,-37.57,144.74
AU_23705,2.65,2.5142857142857142,0.13333333333333405,-1.1722222222222223,-4.416666666666667,-3.9300000000000006,-4.425,-3.3555555555555556,-0.8666666666666659,2.165,3.025,4.466666666666667,-34.8,138.95
